id,plot,block,substrateType,sandRatio,substrateDepth,seedmixType,targetType,seedDensity,surveyYear,botanist,accumulatedCov,speciesRichness,shannon,surveyYearF,botanistYear
W1_07_2018,W1_07,1,2,25,15,1,hay_meadow,4,2018,Simon_Reith,55,18,0.968407204,2018,Simon_Reith2018
W1_07_2019,W1_07,1,2,25,15,1,hay_meadow,4,2019,Jakob_Huber,92,29,2.121879729,2019,Jakob_Huber2019
W1_07_2020,W1_07,1,2,25,15,1,hay_meadow,4,2020,Katharina_Beck,100.5,30,2.287052853,2020,Katharina_Beck2020
W1_07_2021,W1_07,1,2,25,15,1,hay_meadow,4,2021,Markus_Bauer,99,24,2.581947613,2021,Markus_Bauer2021
W1_08_2018,W1_08,1,2,25,15,3,dry_grassland,4,2018,Simon_Reith,50,19,1.345513233,2018,Simon_Reith2018
W1_08_2019,W1_08,1,2,25,15,3,dry_grassland,4,2019,Jakob_Huber,99.5,33,2.441975122,2019,Jakob_Huber2019
W1_08_2020,W1_08,1,2,25,15,3,dry_grassland,4,2020,Katharina_Beck,82.5,32,2.647038788,2020,Katharina_Beck2020
W1_08_2021,W1_08,1,2,25,15,3,dry_grassland,4,2021,Markus_Bauer,110,32,2.857118663,2021,Markus_Bauer2021
W1_09_2018,W1_09,1,3,50,15,4,dry_grassland,8,2018,Simon_Reith,50,19,1.345513233,2018,Simon_Reith2018
W1_09_2019,W1_09,1,3,50,15,4,dry_grassland,8,2019,Jakob_Huber,104,33,1.839464211,2019,Jakob_Huber2019
W1_09_2020,W1_09,1,3,50,15,4,dry_grassland,8,2020,Katharina_Beck,82,33,2.928480402,2020,Katharina_Beck2020
W1_09_2021,W1_09,1,3,50,15,4,dry_grassland,8,2021,Markus_Bauer,95.5,35,2.841889275,2021,Markus_Bauer2021
W1_10_2018,W1_10,1,3,50,15,2,hay_meadow,8,2018,Simon_Reith,66,20,1.432841238,2018,Simon_Reith2018
W1_10_2019,W1_10,1,3,50,15,2,hay_meadow,8,2019,Jakob_Huber,88,25,1.489024903,2019,Jakob_Huber2019
W1_10_2020,W1_10,1,3,50,15,2,hay_meadow,8,2020,Katharina_Beck,103.5,28,2.476631488,2020,Katharina_Beck2020
W1_10_2021,W1_10,1,3,50,15,2,hay_meadow,8,2021,Markus_Bauer,93,28,2.398632716,2021,Markus_Bauer2021
W1_11_2018,W1_11,1,3,50,15,3,dry_grassland,4,2018,Simon_Reith,55,18,0.968407204,2018,Simon_Reith2018
W1_11_2019,W1_11,1,3,50,15,3,dry_grassland,4,2019,Jakob_Huber,80,32,2.48180102,2019,Jakob_Huber2019
W1_11_2020,W1_11,1,3,50,15,3,dry_grassland,4,2020,Katharina_Beck,104,35,2.320872838,2020,Katharina_Beck2020
W1_11_2021,W1_11,1,3,50,15,3,dry_grassland,4,2021,Markus_Bauer,87.5,30,2.15996771,2021,Markus_Bauer2021
W1_12_2018,W1_12,1,3,50,15,1,hay_meadow,4,2018,Simon_Reith,50,18,1.044097104,2018,Simon_Reith2018
W1_12_2019,W1_12,1,3,50,15,1,hay_meadow,4,2019,Jakob_Huber,66.5,32,2.630887604,2019,Jakob_Huber2019
W1_12_2020,W1_12,1,3,50,15,1,hay_meadow,4,2020,Katharina_Beck,82.5,32,2.557734625,2020,Katharina_Beck2020
W1_12_2021,W1_12,1,3,50,15,1,hay_meadow,4,2021,Markus_Bauer,95,29,2.675623152,2021,Markus_Bauer2021
W1_13_2018,W1_13,1,4,0,30,1,hay_meadow,4,2018,Simon_Reith,72.5,16,0.612737339,2018,Simon_Reith2018
W1_13_2019,W1_13,1,4,0,30,1,hay_meadow,4,2019,Jakob_Huber,84.5,31,1.864303718,2019,Jakob_Huber2019
W1_13_2020,W1_13,1,4,0,30,1,hay_meadow,4,2020,Katharina_Beck,82.5,37,2.723147609,2020,Katharina_Beck2020
W1_13_2021,W1_13,1,4,0,30,1,hay_meadow,4,2021,Markus_Bauer,97,28,2.337461678,2021,Markus_Bauer2021
W1_14_2018,W1_14,1,4,0,30,3,dry_grassland,4,2018,Simon_Reith,69.5,10,0.382103584,2018,Simon_Reith2018
W1_14_2019,W1_14,1,4,0,30,3,dry_grassland,4,2019,Jakob_Huber,89,31,2.262274412,2019,Jakob_Huber2019
W1_14_2020,W1_14,1,4,0,30,3,dry_grassland,4,2020,Katharina_Beck,92.5,34,2.475731367,2020,Katharina_Beck2020
W1_14_2021,W1_14,1,4,0,30,3,dry_grassland,4,2021,Markus_Bauer,97,30,2.728826553,2021,Markus_Bauer2021
W1_15_2018,W1_15,1,4,0,30,4,dry_grassland,8,2018,Simon_Reith,52.5,13,0.744169419,2018,Simon_Reith2018
W1_15_2019,W1_15,1,4,0,30,4,dry_grassland,8,2019,Jakob_Huber,87.5,37,2.666955362,2019,Jakob_Huber2019
W1_15_2020,W1_15,1,4,0,30,4,dry_grassland,8,2020,Katharina_Beck,86.5,29,2.412968044,2020,Katharina_Beck2020
W1_15_2021,W1_15,1,4,0,30,4,dry_grassland,8,2021,Markus_Bauer,91.5,30,2.487533645,2021,Markus_Bauer2021
W1_16_2018,W1_16,1,4,0,30,2,hay_meadow,8,2018,Simon_Reith,52.5,16,0.796980633,2018,Simon_Reith2018
W1_16_2019,W1_16,1,4,0,30,2,hay_meadow,8,2019,Jakob_Huber,78.5,32,2.56074423,2019,Jakob_Huber2019
W1_16_2020,W1_16,1,4,0,30,2,hay_meadow,8,2020,Katharina_Beck,81.5,36,2.847643718,2020,Katharina_Beck2020
W1_16_2021,W1_16,1,4,0,30,2,hay_meadow,8,2021,Markus_Bauer,109.5,36,2.9626408,2021,Markus_Bauer2021
W1_17_2018,W1_17,1,5,25,30,3,dry_grassland,4,2018,Simon_Reith,44,16,1.034838583,2018,Simon_Reith2018
W1_17_2019,W1_17,1,5,25,30,3,dry_grassland,4,2019,Jakob_Huber,82.5,34,2.632675888,2019,Jakob_Huber2019
W1_17_2020,W1_17,1,5,25,30,3,dry_grassland,4,2020,Katharina_Beck,96.5,41,2.997817873,2020,Katharina_Beck2020
W1_17_2021,W1_17,1,5,25,30,3,dry_grassland,4,2021,Markus_Bauer,96,38,2.747398023,2021,Markus_Bauer2021
W1_18_2018,W1_18,1,5,25,30,4,dry_grassland,8,2018,Simon_Reith,40,17,1.514807159,2018,Simon_Reith2018
W1_18_2019,W1_18,1,5,25,30,4,dry_grassland,8,2019,Jakob_Huber,73.5,19,2.160351269,2019,Jakob_Huber2019
W1_18_2020,W1_18,1,5,25,30,4,dry_grassland,8,2020,Katharina_Beck,107.5,35,2.749781354,2020,Katharina_Beck2020
W1_18_2021,W1_18,1,5,25,30,4,dry_grassland,8,2021,Markus_Bauer,102,32,1.627792097,2021,Markus_Bauer2021
W1_19_2018,W1_19,1,5,25,30,1,hay_meadow,4,2018,Simon_Reith,32.5,18,1.653604002,2018,Simon_Reith2018
W1_19_2019,W1_19,1,5,25,30,1,hay_meadow,4,2019,Jakob_Huber,89.5,27,1.781351698,2019,Jakob_Huber2019
W1_19_2020,W1_19,1,5,25,30,1,hay_meadow,4,2020,Katharina_Beck,76,40,2.957469728,2020,Katharina_Beck2020
W1_19_2021,W1_19,1,5,25,30,1,hay_meadow,4,2021,Markus_Bauer,92.5,45,3.085633931,2021,Markus_Bauer2021
W1_20_2018,W1_20,1,5,25,30,2,hay_meadow,8,2018,Simon_Reith,41,20,1.343233257,2018,Simon_Reith2018
W1_20_2019,W1_20,1,5,25,30,2,hay_meadow,8,2019,Jakob_Huber,80,27,2.117792094,2019,Jakob_Huber2019
W1_20_2020,W1_20,1,5,25,30,2,hay_meadow,8,2020,Katharina_Beck,94.5,37,2.360860866,2020,Katharina_Beck2020
W1_20_2021,W1_20,1,5,25,30,2,hay_meadow,8,2021,Markus_Bauer,98,28,2.32103674,2021,Markus_Bauer2021
W1_21_2018,W1_21,1,6,50,30,4,dry_grassland,8,2018,Simon_Reith,32.5,14,1.597529664,2018,Simon_Reith2018
W1_21_2019,W1_21,1,6,50,30,4,dry_grassland,8,2019,Jakob_Huber,95.5,28,1.523989422,2019,Jakob_Huber2019
W1_21_2020,W1_21,1,6,50,30,4,dry_grassland,8,2020,Katharina_Beck,93,33,2.619365972,2020,Katharina_Beck2020
W1_21_2021,W1_21,1,6,50,30,4,dry_grassland,8,2021,Markus_Bauer,105,41,2.969966505,2021,Markus_Bauer2021
W1_22_2018,W1_22,1,6,50,30,2,hay_meadow,8,2018,Simon_Reith,36,20,1.482967123,2018,Simon_Reith2018
W1_22_2019,W1_22,1,6,50,30,2,hay_meadow,8,2019,Jakob_Huber,94,25,1.566064441,2019,Jakob_Huber2019
W1_22_2020,W1_22,1,6,50,30,2,hay_meadow,8,2020,Katharina_Beck,92.5,27,2.510906691,2020,Katharina_Beck2020
W1_22_2021,W1_22,1,6,50,30,2,hay_meadow,8,2021,Markus_Bauer,98.5,36,3.086972835,2021,Markus_Bauer2021
W1_23_2018,W1_23,1,6,50,30,3,dry_grassland,4,2018,Simon_Reith,42.5,21,1.426048544,2018,Simon_Reith2018
W1_23_2019,W1_23,1,6,50,30,3,dry_grassland,4,2019,Jakob_Huber,83.5,25,1.587182494,2019,Jakob_Huber2019
W1_23_2020,W1_23,1,6,50,30,3,dry_grassland,4,2020,Katharina_Beck,99,38,2.436451686,2020,Katharina_Beck2020
W1_23_2021,W1_23,1,6,50,30,3,dry_grassland,4,2021,Markus_Bauer,98.5,35,2.670245144,2021,Markus_Bauer2021
W1_24_2018,W1_24,1,6,50,30,1,hay_meadow,4,2018,Simon_Reith,35.5,17,1.356317805,2018,Simon_Reith2018
W1_24_2019,W1_24,1,6,50,30,1,hay_meadow,4,2019,Jakob_Huber,89.5,30,2.373374731,2019,Jakob_Huber2019
W1_24_2020,W1_24,1,6,50,30,1,hay_meadow,4,2020,Katharina_Beck,91.5,35,2.521252604,2020,Katharina_Beck2020
W1_24_2021,W1_24,1,6,50,30,1,hay_meadow,4,2021,Markus_Bauer,96.5,27,2.538114043,2021,Markus_Bauer2021
W2_01_2018,W2_01,2,1,0,15,3,dry_grassland,4,2018,Jakob_Huber,89,20,0.829979365,2018,Jakob_Huber2018
W2_01_2019,W2_01,2,1,0,15,3,dry_grassland,4,2019,Jakob_Huber,83,43,2.973282958,2019,Jakob_Huber2019
W2_01_2020,W2_01,2,1,0,15,3,dry_grassland,4,2020,Jakob_Huber,99.5,36,2.240044758,2020,Jakob_Huber2020
W2_01_2021,W2_01,2,1,0,15,3,dry_grassland,4,2021,Markus_Bauer,99,33,2.879080639,2021,Markus_Bauer2021
W2_02_2018,W2_02,2,1,0,15,1,hay_meadow,4,2018,Jakob_Huber,98,18,0.922853355,2018,Jakob_Huber2018
W2_02_2019,W2_02,2,1,0,15,1,hay_meadow,4,2019,Jakob_Huber,96,33,1.803214912,2019,Jakob_Huber2019
W2_02_2020,W2_02,2,1,0,15,1,hay_meadow,4,2020,Jakob_Huber,102.5,35,2.727027647,2020,Jakob_Huber2020
W2_02_2021,W2_02,2,1,0,15,1,hay_meadow,4,2021,Markus_Bauer,106,29,2.59652755,2021,Markus_Bauer2021
W2_03_2018,W2_03,2,1,0,15,2,hay_meadow,8,2018,Jakob_Huber,87,13,0.806815287,2018,Jakob_Huber2018
W2_03_2019,W2_03,2,1,0,15,2,hay_meadow,8,2019,Jakob_Huber,103,31,1.592621686,2019,Jakob_Huber2019
W2_03_2020,W2_03,2,1,0,15,2,hay_meadow,8,2020,Jakob_Huber,98.5,34,2.606115772,2020,Jakob_Huber2020
W2_03_2021,W2_03,2,1,0,15,2,hay_meadow,8,2021,Markus_Bauer,104,25,2.468075596,2021,Markus_Bauer2021
W2_04_2018,W2_04,2,1,0,15,4,dry_grassland,8,2018,Jakob_Huber,82.5,12,0.842644378,2018,Jakob_Huber2018
W2_04_2019,W2_04,2,1,0,15,4,dry_grassland,8,2019,Jakob_Huber,101,36,2.277411535,2019,Jakob_Huber2019
W2_04_2020,W2_04,2,1,0,15,4,dry_grassland,8,2020,Jakob_Huber,91.5,38,2.604285576,2020,Jakob_Huber2020
W2_04_2021,W2_04,2,1,0,15,4,dry_grassland,8,2021,Markus_Bauer,111.5,32,2.73072246,2021,Markus_Bauer2021
W2_05_2018,W2_05,2,2,25,15,2,hay_meadow,8,2018,Jakob_Huber,86.5,20,1.491353518,2018,Jakob_Huber2018
W2_05_2019,W2_05,2,2,25,15,2,hay_meadow,8,2019,Jakob_Huber,101,29,2.342392776,2019,Jakob_Huber2019
W2_05_2020,W2_05,2,2,25,15,2,hay_meadow,8,2020,Jakob_Huber,97.5,40,3.010212738,2020,Jakob_Huber2020
W2_05_2021,W2_05,2,2,25,15,2,hay_meadow,8,2021,Markus_Bauer,98,34,2.872636454,2021,Markus_Bauer2021
W2_06_2018,W2_06,2,2,25,15,4,dry_grassland,8,2018,Jakob_Huber,64.5,18,1.396192238,2018,Jakob_Huber2018
W2_06_2019,W2_06,2,2,25,15,4,dry_grassland,8,2019,Jakob_Huber,108,24,1.851331406,2019,Jakob_Huber2019
W2_06_2020,W2_06,2,2,25,15,4,dry_grassland,8,2020,Jakob_Huber,87,31,1.885154926,2020,Jakob_Huber2020
W2_06_2021,W2_06,2,2,25,15,4,dry_grassland,8,2021,Markus_Bauer,101.5,30,2.70086082,2021,Markus_Bauer2021
W2_07_2018,W2_07,2,2,25,15,1,hay_meadow,4,2018,Jakob_Huber,54.5,22,1.811594805,2018,Jakob_Huber2018
W2_07_2019,W2_07,2,2,25,15,1,hay_meadow,4,2019,Jakob_Huber,86,28,2.590990449,2019,Jakob_Huber2019
W2_07_2020,W2_07,2,2,25,15,1,hay_meadow,4,2020,Jakob_Huber,78,34,2.836973953,2020,Jakob_Huber2020
W2_07_2021,W2_07,2,2,25,15,1,hay_meadow,4,2021,Markus_Bauer,104,38,2.80944579,2021,Markus_Bauer2021
W2_08_2018,W2_08,2,2,25,15,3,dry_grassland,4,2018,Jakob_Huber,52.5,22,1.716935316,2018,Jakob_Huber2018
W2_08_2019,W2_08,2,2,25,15,3,dry_grassland,4,2019,Jakob_Huber,97,35,2.27707123,2019,Jakob_Huber2019
W2_08_2020,W2_08,2,2,25,15,3,dry_grassland,4,2020,Jakob_Huber,81,32,2.386731321,2020,Jakob_Huber2020
W2_08_2021,W2_08,2,2,25,15,3,dry_grassland,4,2021,Markus_Bauer,103,46,3.093005425,2021,Markus_Bauer2021
W2_09_2018,W2_09,2,3,50,15,3,dry_grassland,4,2018,Jakob_Huber,97,17,1.084047695,2018,Jakob_Huber2018
W2_09_2019,W2_09,2,3,50,15,3,dry_grassland,4,2019,Jakob_Huber,97,24,1.800235591,2019,Jakob_Huber2019
W2_09_2020,W2_09,2,3,50,15,3,dry_grassland,4,2020,Jakob_Huber,85,36,2.700443923,2020,Jakob_Huber2020
W2_09_2021,W2_09,2,3,50,15,3,dry_grassland,4,2021,Markus_Bauer,98,42,3.093448256,2021,Markus_Bauer2021
W2_10_2018,W2_10,2,3,50,15,1,hay_meadow,4,2018,Jakob_Huber,82.5,17,1.130704454,2018,Jakob_Huber2018
W2_10_2019,W2_10,2,3,50,15,1,hay_meadow,4,2019,Jakob_Huber,78,33,2.648582495,2019,Jakob_Huber2019
W2_10_2020,W2_10,2,3,50,15,1,hay_meadow,4,2020,Jakob_Huber,78.5,38,2.677388791,2020,Jakob_Huber2020
W2_10_2021,W2_10,2,3,50,15,1,hay_meadow,4,2021,Markus_Bauer,95,41,3.250338154,2021,Markus_Bauer2021
W2_11_2018,W2_11,2,3,50,15,4,dry_grassland,8,2018,Jakob_Huber,83.5,19,0.970124806,2018,Jakob_Huber2018
W2_11_2019,W2_11,2,3,50,15,4,dry_grassland,8,2019,Jakob_Huber,86.5,24,2.020547795,2019,Jakob_Huber2019
W2_11_2020,W2_11,2,3,50,15,4,dry_grassland,8,2020,Jakob_Huber,96,31,2.510691583,2020,Jakob_Huber2020
W2_11_2021,W2_11,2,3,50,15,4,dry_grassland,8,2021,Markus_Bauer,112,46,3.153489359,2021,Markus_Bauer2021
W2_12_2018,W2_12,2,3,50,15,2,hay_meadow,8,2018,Jakob_Huber,91,22,1.119243948,2018,Jakob_Huber2018
W2_12_2019,W2_12,2,3,50,15,2,hay_meadow,8,2019,Jakob_Huber,86,23,2.438607554,2019,Jakob_Huber2019
W2_12_2020,W2_12,2,3,50,15,2,hay_meadow,8,2020,Jakob_Huber,85.5,31,2.223771641,2020,Jakob_Huber2020
W2_12_2021,W2_12,2,3,50,15,2,hay_meadow,8,2021,Markus_Bauer,100.5,36,2.819724732,2021,Markus_Bauer2021
W2_13_2018,W2_13,2,4,0,30,1,hay_meadow,4,2018,Jakob_Huber,92,12,0.439767759,2018,Jakob_Huber2018
W2_13_2019,W2_13,2,4,0,30,1,hay_meadow,4,2019,Jakob_Huber,84.5,28,2.55442048,2019,Jakob_Huber2019
W2_13_2020,W2_13,2,4,0,30,1,hay_meadow,4,2020,Jakob_Huber,92.5,33,2.652942803,2020,Jakob_Huber2020
W2_13_2021,W2_13,2,4,0,30,1,hay_meadow,4,2021,Markus_Bauer,90.5,34,2.924689945,2021,Markus_Bauer2021
W2_14_2018,W2_14,2,4,0,30,4,dry_grassland,8,2018,Jakob_Huber,88.5,12,0.525764618,2018,Jakob_Huber2018
W2_14_2019,W2_14,2,4,0,30,4,dry_grassland,8,2019,Jakob_Huber,87.5,29,2.30634388,2019,Jakob_Huber2019
W2_14_2020,W2_14,2,4,0,30,4,dry_grassland,8,2020,Jakob_Huber,96,39,2.611195647,2020,Jakob_Huber2020
W2_14_2021,W2_14,2,4,0,30,4,dry_grassland,8,2021,Markus_Bauer,94.5,29,2.694224388,2021,Markus_Bauer2021
W2_15_2018,W2_15,2,4,0,30,2,hay_meadow,8,2018,Jakob_Huber,80.5,9,0.378668517,2018,Jakob_Huber2018
W2_15_2019,W2_15,2,4,0,30,2,hay_meadow,8,2019,Jakob_Huber,74.5,34,2.143898531,2019,Jakob_Huber2019
W2_15_2020,W2_15,2,4,0,30,2,hay_meadow,8,2020,Jakob_Huber,98.5,35,2.850505084,2020,Jakob_Huber2020
W2_15_2021,W2_15,2,4,0,30,2,hay_meadow,8,2021,Markus_Bauer,97.5,31,2.746988628,2021,Markus_Bauer2021
W2_16_2018,W2_16,2,4,0,30,3,dry_grassland,4,2018,Jakob_Huber,85,8,0.326545567,2018,Jakob_Huber2018
W2_16_2019,W2_16,2,4,0,30,3,dry_grassland,4,2019,Jakob_Huber,77.5,35,2.529401551,2019,Jakob_Huber2019
W2_16_2020,W2_16,2,4,0,30,3,dry_grassland,4,2020,Jakob_Huber,89.5,36,2.730705388,2020,Jakob_Huber2020
W2_16_2021,W2_16,2,4,0,30,3,dry_grassland,4,2021,Markus_Bauer,106.5,26,2.358935745,2021,Markus_Bauer2021
W2_17_2018,W2_17,2,5,25,30,1,hay_meadow,4,2018,Jakob_Huber,57,20,1.372221279,2018,Jakob_Huber2018
W2_17_2019,W2_17,2,5,25,30,1,hay_meadow,4,2019,Jakob_Huber,81,33,2.478511508,2019,Jakob_Huber2019
W2_17_2020,W2_17,2,5,25,30,1,hay_meadow,4,2020,Jakob_Huber,83,40,2.847309875,2020,Jakob_Huber2020
W2_17_2021,W2_17,2,5,25,30,1,hay_meadow,4,2021,Markus_Bauer,99,34,2.686197558,2021,Markus_Bauer2021
W2_18_2018,W2_18,2,5,25,30,4,dry_grassland,8,2018,Jakob_Huber,49.5,18,1.452488571,2018,Jakob_Huber2018
W2_18_2019,W2_18,2,5,25,30,4,dry_grassland,8,2019,Jakob_Huber,98.5,21,0.961633193,2019,Jakob_Huber2019
W2_18_2020,W2_18,2,5,25,30,4,dry_grassland,8,2020,Jakob_Huber,81.5,33,2.561851405,2020,Jakob_Huber2020
W2_18_2021,W2_18,2,5,25,30,4,dry_grassland,8,2021,Markus_Bauer,102,42,2.957915207,2021,Markus_Bauer2021
W2_19_2018,W2_19,2,5,25,30,2,hay_meadow,8,2018,Jakob_Huber,73,22,0.975047951,2018,Jakob_Huber2018
W2_19_2019,W2_19,2,5,25,30,2,hay_meadow,8,2019,Jakob_Huber,93.5,38,2.41518885,2019,Jakob_Huber2019
W2_19_2020,W2_19,2,5,25,30,2,hay_meadow,8,2020,Jakob_Huber,95,39,2.716975474,2020,Jakob_Huber2020
W2_19_2021,W2_19,2,5,25,30,2,hay_meadow,8,2021,Markus_Bauer,97,35,2.81457672,2021,Markus_Bauer2021
W2_20_2018,W2_20,2,5,25,30,3,dry_grassland,4,2018,Jakob_Huber,65.5,19,0.885899478,2018,Jakob_Huber2018
W2_20_2019,W2_20,2,5,25,30,3,dry_grassland,4,2019,Jakob_Huber,89,29,2.04677257,2019,Jakob_Huber2019
W2_20_2020,W2_20,2,5,25,30,3,dry_grassland,4,2020,Jakob_Huber,75,35,2.688069298,2020,Jakob_Huber2020
W2_20_2021,W2_20,2,5,25,30,3,dry_grassland,4,2021,Markus_Bauer,95,36,2.882323976,2021,Markus_Bauer2021
W2_21_2018,W2_21,2,6,50,30,1,hay_meadow,4,2018,Jakob_Huber,72.5,17,0.899943801,2018,Jakob_Huber2018
W2_21_2019,W2_21,2,6,50,30,1,hay_meadow,4,2019,Jakob_Huber,70,25,1.414584685,2019,Jakob_Huber2019
W2_21_2020,W2_21,2,6,50,30,1,hay_meadow,4,2020,Jakob_Huber,99.5,34,2.756986349,2020,Jakob_Huber2020
W2_21_2021,W2_21,2,6,50,30,1,hay_meadow,4,2021,Markus_Bauer,75,39,3.072985392,2021,Markus_Bauer2021
W2_22_2018,W2_22,2,6,50,30,4,dry_grassland,8,2018,Jakob_Huber,70.5,15,1.00284198,2018,Jakob_Huber2018
W2_22_2019,W2_22,2,6,50,30,4,dry_grassland,8,2019,Jakob_Huber,105.5,21,1.373729615,2019,Jakob_Huber2019
W2_22_2020,W2_22,2,6,50,30,4,dry_grassland,8,2020,Jakob_Huber,96,34,1.455586074,2020,Jakob_Huber2020
W2_22_2021,W2_22,2,6,50,30,4,dry_grassland,8,2021,Markus_Bauer,96.5,35,2.762358153,2021,Markus_Bauer2021
W2_23_2018,W2_23,2,6,50,30,3,dry_grassland,4,2018,Jakob_Huber,73.5,16,1.027761409,2018,Jakob_Huber2018
W2_23_2019,W2_23,2,6,50,30,3,dry_grassland,4,2019,Jakob_Huber,79.5,31,2.25390219,2019,Jakob_Huber2019
W2_23_2020,W2_23,2,6,50,30,3,dry_grassland,4,2020,Jakob_Huber,81.5,32,2.275180316,2020,Jakob_Huber2020
W2_23_2021,W2_23,2,6,50,30,3,dry_grassland,4,2021,Markus_Bauer,103,30,2.667565946,2021,Markus_Bauer2021
W2_24_2018,W2_24,2,6,50,30,2,hay_meadow,8,2018,Jakob_Huber,76,14,0.751413344,2018,Jakob_Huber2018
W2_24_2019,W2_24,2,6,50,30,2,hay_meadow,8,2019,Jakob_Huber,70.5,31,2.306045056,2019,Jakob_Huber2019
W2_24_2020,W2_24,2,6,50,30,2,hay_meadow,8,2020,Jakob_Huber,88.5,34,2.051369819,2020,Jakob_Huber2020
W2_24_2021,W2_24,2,6,50,30,2,hay_meadow,8,2021,Markus_Bauer,101,25,2.244602209,2021,Markus_Bauer2021
W3_01_2018,W3_01,3,1,0,15,2,hay_meadow,8,2018,Jakob_Huber,31,10,0.882838777,2018,Jakob_Huber2018
W3_01_2019,W3_01,3,1,0,15,2,hay_meadow,8,2019,Jakob_Huber,50,28,2.620445573,2019,Jakob_Huber2019
W3_01_2020,W3_01,3,1,0,15,2,hay_meadow,8,2020,Katharina_Beck,99.5,30,1.692757037,2020,Katharina_Beck2020
W3_01_2021,W3_01,3,1,0,15,2,hay_meadow,8,2021,Markus_Bauer,91,25,2.464587877,2021,Markus_Bauer2021
W3_02_2018,W3_02,3,1,0,15,1,hay_meadow,4,2018,Jakob_Huber,33.5,18,1.671321158,2018,Jakob_Huber2018
W3_02_2019,W3_02,3,1,0,15,1,hay_meadow,4,2019,Jakob_Huber,94,29,2.439017525,2019,Jakob_Huber2019
W3_02_2020,W3_02,3,1,0,15,1,hay_meadow,4,2020,Katharina_Beck,104.5,35,1.58953017,2020,Katharina_Beck2020
W3_02_2021,W3_02,3,1,0,15,1,hay_meadow,4,2021,Markus_Bauer,85.5,30,2.676358696,2021,Markus_Bauer2021
W3_03_2018,W3_03,3,1,0,15,3,dry_grassland,4,2018,Jakob_Huber,32,13,1.406911106,2018,Jakob_Huber2018
W3_03_2019,W3_03,3,1,0,15,3,dry_grassland,4,2019,Jakob_Huber,100,25,1.342986517,2019,Jakob_Huber2019
W3_03_2020,W3_03,3,1,0,15,3,dry_grassland,4,2020,Katharina_Beck,99.5,32,1.688743898,2020,Katharina_Beck2020
W3_03_2021,W3_03,3,1,0,15,3,dry_grassland,4,2021,Markus_Bauer,82.5,28,2.75263598,2021,Markus_Bauer2021
W3_04_2018,W3_04,3,1,0,15,4,dry_grassland,8,2018,Jakob_Huber,37,15,1.361066984,2018,Jakob_Huber2018
W3_04_2019,W3_04,3,1,0,15,4,dry_grassland,8,2019,Jakob_Huber,110,30,1.578240649,2019,Jakob_Huber2019
W3_04_2020,W3_04,3,1,0,15,4,dry_grassland,8,2020,Katharina_Beck,93.5,33,2.309631571,2020,Katharina_Beck2020
W3_04_2021,W3_04,3,1,0,15,4,dry_grassland,8,2021,Markus_Bauer,90.5,31,2.900033199,2021,Markus_Bauer2021
W3_05_2018,W3_05,3,2,25,15,4,dry_grassland,8,2018,Jakob_Huber,28,21,2.005239613,2018,Jakob_Huber2018
W3_05_2019,W3_05,3,2,25,15,4,dry_grassland,8,2019,Jakob_Huber,97,30,2.422218819,2019,Jakob_Huber2019
W3_05_2020,W3_05,3,2,25,15,4,dry_grassland,8,2020,Katharina_Beck,108,35,2.002558879,2020,Katharina_Beck2020
W3_05_2021,W3_05,3,2,25,15,4,dry_grassland,8,2021,Markus_Bauer,94.5,25,2.345458582,2021,Markus_Bauer2021
W3_06_2018,W3_06,3,2,25,15,2,hay_meadow,8,2018,Jakob_Huber,26.5,15,1.73120788,2018,Jakob_Huber2018
W3_06_2019,W3_06,3,2,25,15,2,hay_meadow,8,2019,Jakob_Huber,95.5,31,2.716672059,2019,Jakob_Huber2019
W3_06_2020,W3_06,3,2,25,15,2,hay_meadow,8,2020,Katharina_Beck,70.5,33,2.470179576,2020,Katharina_Beck2020
W3_06_2021,W3_06,3,2,25,15,2,hay_meadow,8,2021,Markus_Bauer,91.5,24,2.372241823,2021,Markus_Bauer2021
W3_07_2018,W3_07,3,2,25,15,3,dry_grassland,4,2018,Jakob_Huber,36,18,1.873319983,2018,Jakob_Huber2018
W3_07_2019,W3_07,3,2,25,15,3,dry_grassland,4,2019,Jakob_Huber,93,27,1.265011718,2019,Jakob_Huber2019
W3_07_2020,W3_07,3,2,25,15,3,dry_grassland,4,2020,Katharina_Beck,76,33,2.378887355,2020,Katharina_Beck2020
W3_07_2021,W3_07,3,2,25,15,3,dry_grassland,4,2021,Markus_Bauer,93,40,3.042876216,2021,Markus_Bauer2021
W3_08_2018,W3_08,3,2,25,15,1,hay_meadow,4,2018,Jakob_Huber,38.5,22,1.995412658,2018,Jakob_Huber2018
W3_08_2019,W3_08,3,2,25,15,1,hay_meadow,4,2019,Jakob_Huber,82.5,29,2.171798102,2019,Jakob_Huber2019
W3_08_2020,W3_08,3,2,25,15,1,hay_meadow,4,2020,Katharina_Beck,73.5,36,2.787207881,2020,Katharina_Beck2020
W3_08_2021,W3_08,3,2,25,15,1,hay_meadow,4,2021,Markus_Bauer,86,37,3.006331863,2021,Markus_Bauer2021
W3_09_2018,W3_09,3,3,50,15,2,hay_meadow,8,2018,Jakob_Huber,69.5,18,1.00912236,2018,Jakob_Huber2018
W3_09_2019,W3_09,3,3,50,15,2,hay_meadow,8,2019,Jakob_Huber,81,23,1.910109661,2019,Jakob_Huber2019
